ID_CLIENTE,SAFRA_REF,PROBABILIDADE_INADIMPLENCIA
6276792736652545216,2021-08-01,0.000030
6204723742351094322,2021-07-01,0.000026
6204723742351094322,2021-08-01,0.000079
705648002974742140,2021-07-01,0.115823
705648002974742140,2021-08-01,0.016578
798425422240919854,2021-07-01,0.000015
798425422240919854,2021-07-01,0.000079
798425422240919854,2021-08-01,0.000066
798425422240919854,2021-08-01,0.000058
798425422240919854,2021-08-01,0.000012
5432443358006556295,2021-07-01,0.025422
5432443358006556295,2021-08-01,0.002343
5432443358006556295,2021-08-01,0.061129
4395946187332973749,2021-07-01,0.000055
4395946187332973749,2021-08-01,0.000032
5752688018135006198,2021-07-01,0.024190
5752688018135006198,2021-08-01,0.019021
5752688018135006198,2021-08-01,0.033118
6633838062940819075,2021-07-01,0.000072
6633838062940819075,2021-07-01,0.000064
6633838062940819075,2021-07-01,0.000079
6633838062940819075,2021-08-01,0.000068
2598475569074240783,2021-07-01,0.015651
7750874287225529604,2021-07-01,0.007395
7750874287225529604,2021-08-01,0.046537
7750874287225529604,2021-08-01,0.009771
7750874287225529604,2021-08-01,0.006472
4635578010631860111,2021-07-01,0.000121
4820852183212661131,2021-07-01,0.006831
4820852183212661131,2021-08-01,0.014001
5078307295214858596,2021-07-01,0.004101
8559143756893267192,2021-07-01,0.394407
3511416927745338332,2021-07-01,0.000051
3511416927745338332,2021-08-01,0.000026
5607900901204647807,2021-07-01,0.000157
7664272163315705419,2021-07-01,0.006181
7664272163315705419,2021-08-01,0.010231
2088532321693492263,2021-07-01,0.092138
2088532321693492263,2021-08-01,0.627596
2088532321693492263,2021-08-01,0.035420
6858769421191999702,2021-07-01,0.010615
6858769421191999702,2021-08-01,0.002856
6858769421191999702,2021-08-01,0.003911
1692423451726508456,2021-07-01,0.000059
8255085612985072878,2021-07-01,0.000018
8255085612985072878,2021-07-01,0.000171
8255085612985072878,2021-08-01,0.000033
7176848230239877915,2021-07-01,0.000094
7176848230239877915,2021-08-01,0.000047
7176848230239877915,2021-08-01,0.000054
5855956854975734380,2021-07-01,0.012943
5855956854975734380,2021-08-01,0.021610
1998941557906036376,2021-07-01,0.013510
1998941557906036376,2021-08-01,0.025391
7816319470107777265,2021-07-01,0.022156
295375823203017296,2021-07-01,0.000083
6828316696355015040,2021-07-01,0.000096
6828316696355015040,2021-08-01,0.000016
8252215766413781202,2021-07-01,0.000037
8252215766413781202,2021-08-01,0.000028
3970610368027129821,2021-07-01,0.023227
3970610368027129821,2021-08-01,0.002241
7141263195360679278,2021-07-01,0.057319
7141263195360679278,2021-08-01,0.717205
7141263195360679278,2021-08-01,0.270227
2003221759676247813,2021-07-01,0.000076
2003221759676247813,2021-08-01,0.000063
2735662700719640627,2021-07-01,0.052867
4052557282157719526,2021-07-01,0.035851
4052557282157719526,2021-08-01,0.039117
4052557282157719526,2021-08-01,0.020141
3258345688897172820,2021-07-01,0.311195
7462607259426026440,2021-07-01,0.000114
7462607259426026440,2021-08-01,0.000049
4556737702757145073,2021-07-01,0.000037
4556737702757145073,2021-08-01,0.000050
4556737702757145073,2021-08-01,0.000057
6926309382371178621,2021-07-01,0.000105
8961924617442201922,2021-07-01,0.000073
8961924617442201922,2021-08-01,0.000014
8961924617442201922,2021-08-01,0.000230
8961924617442201922,2021-08-01,0.000501
8961924617442201922,2021-08-01,0.000036
8552039412779393821,2021-07-01,0.035630
8552039412779393821,2021-08-01,0.018647
8552039412779393821,2021-08-01,0.045388
622073912578471754,2021-07-01,0.538585
1613152204777372951,2021-07-01,0.055270
6164364689409425900,2021-07-01,0.000098
6091519986999196884,2021-07-01,0.000044
6091519986999196884,2021-08-01,0.000045
6091519986999196884,2021-08-01,0.000021
8374461419511631785,2021-07-01,0.000014
8374461419511631785,2021-08-01,0.000050
3421433989501830226,2021-07-01,0.167876
3713742318997880410,2021-07-01,0.000037
3713742318997880410,2021-07-01,0.000078
3713742318997880410,2021-08-01,0.000061
3713742318997880410,2021-08-01,0.000046
1368430815953333691,2021-07-01,0.258980
4183921942053157552,2021-07-01,0.016937
4183921942053157552,2021-08-01,0.029256
4183921942053157552,2021-08-01,0.018107
4183921942053157552,2021-08-01,0.144357
2900002014851776114,2021-07-01,0.807225
1778014915038250584,2021-07-01,0.843629
1778014915038250584,2021-07-01,0.643694
1778014915038250584,2021-08-01,0.424594
1420529738304793615,2021-07-01,0.000045
7818340804682162328,2021-07-01,0.023153
4661684997487171886,2021-07-01,0.004616
4661684997487171886,2021-07-01,0.005891
4661684997487171886,2021-08-01,0.061521
4661684997487171886,2021-08-01,0.006004
4661684997487171886,2021-08-01,0.088626
4661684997487171886,2021-08-01,0.003101
4661684997487171886,2021-08-01,0.028679
851897122328714307,2021-07-01,0.000073
851897122328714307,2021-07-01,0.000072
851897122328714307,2021-08-01,0.000066
851897122328714307,2021-08-01,0.000031
257162352336759783,2021-07-01,0.000090
257162352336759783,2021-08-01,0.000039
5371387005775513675,2021-07-01,0.114894
5371387005775513675,2021-08-01,0.072033
5371387005775513675,2021-08-01,0.141247
662944582644865942,2021-07-01,0.025891
662944582644865942,2021-08-01,0.006325
662944582644865942,2021-08-01,0.006344
662944582644865942,2021-08-01,0.004390
1696462947583294958,2021-07-01,0.000018
1696462947583294958,2021-08-01,0.000011
6817075905797098547,2021-07-01,0.004933
6817075905797098547,2021-08-01,0.003437
6817075905797098547,2021-08-01,0.005306
6817075905797098547,2021-08-01,0.007338
6817075905797098547,2021-08-01,0.003003
6817075905797098547,2021-08-01,0.004570
2201150681962815877,2021-07-01,0.018005
7637066986811047950,2021-07-01,0.000095
7637066986811047950,2021-08-01,0.000034
4571290108043699959,2021-07-01,0.000020
4571290108043699959,2021-08-01,0.000058
5562543665139612149,2021-07-01,0.008756
2814790209436551216,2021-07-01,0.000168
2814790209436551216,2021-08-01,0.000111
2814790209436551216,2021-08-01,0.000043
8646472172649019955,2021-07-01,0.412595
8646472172649019955,2021-08-01,0.336870
4919908458022265747,2021-07-01,0.004266
4919908458022265747,2021-08-01,0.004492
8049805689946244047,2021-07-01,0.246430
8049805689946244047,2021-08-01,0.201267
8049805689946244047,2021-08-01,0.025505
8049805689946244047,2021-08-01,0.157265
1292049196559782171,2021-07-01,0.017991
1292049196559782171,2021-08-01,0.007066
1292049196559782171,2021-08-01,0.004431
1292049196559782171,2021-08-01,0.018776
1292049196559782171,2021-08-01,0.017910
7810985951121711480,2021-07-01,0.024607
7810985951121711480,2021-08-01,0.009393
6098833389547425063,2021-07-01,0.018429
6098833389547425063,2021-08-01,0.004747
8376902089871279815,2021-07-01,0.000099
8013668117699219722,2021-07-01,0.042166
8013668117699219722,2021-08-01,0.005251
6471448246085839373,2021-07-01,0.000071
6471448246085839373,2021-08-01,0.000024
1308019675417057675,2021-07-01,0.006718
1308019675417057675,2021-07-01,0.006718
1308019675417057675,2021-08-01,0.008749
1235244772550233980,2021-07-01,0.000029
1235244772550233980,2021-08-01,0.000078
1235244772550233980,2021-08-01,0.000070
5477900120643078645,2021-07-01,0.135920
5477900120643078645,2021-08-01,0.123864
5477900120643078645,2021-08-01,0.061672
5477900120643078645,2021-08-01,0.081297
6796564304742670823,2021-07-01,0.388652
3538481420098344176,2021-07-01,0.655824
3538481420098344176,2021-08-01,0.488604
7444686668183702737,2021-07-01,0.000034
7444686668183702737,2021-08-01,0.000010
7444686668183702737,2021-08-01,0.000043
3192341047315717823,2021-07-01,0.219079
3192341047315717823,2021-08-01,0.215326
2179772649873197365,2021-07-01,0.432397
7442192566700924647,2021-07-01,0.000013
6134696632487351445,2021-07-01,0.000267
6134696632487351445,2021-08-01,0.002760
8874257794774679816,2021-07-01,0.000816
2382123267535341265,2021-08-01,0.000089
2382123267535341265,2021-08-01,0.000105
2382123267535341265,2021-08-01,0.000050
2382123267535341265,2021-08-01,0.000076
3275327267689584006,2021-08-01,0.318582
3275327267689584006,2021-08-01,0.228116
3275327267689584006,2021-08-01,0.354384
6216982347344525048,2021-08-01,0.043653
6216982347344525048,2021-08-01,0.137633
2780030912070252968,2021-08-01,0.566775
8245393384938410770,2021-08-01,0.000010
7920896580423665241,2021-08-01,0.000520
7920896580423665241,2021-08-01,0.002160
7920896580423665241,2021-08-01,0.022264
1430896989654626045,2021-08-01,0.001893
1430896989654626045,2021-08-01,0.005262
9099218788416728596,2021-08-01,0.999430
9099218788416728596,2021-08-01,0.998863
5795100045494475994,2021-08-01,0.000052
5795100045494475994,2021-08-01,0.000042
8915958534285799867,2021-08-01,0.602810
7403979270048469991,2021-08-01,0.000014
7403979270048469991,2021-08-01,0.000033
7590999900861381526,2021-08-01,0.000066
8843432852270832388,2021-08-01,0.000015
5029701292539093910,2021-08-01,0.011429
5029701292539093910,2021-08-01,0.140957
2290083177086946553,2021-08-01,0.005361
2290083177086946553,2021-08-01,0.002835
2290083177086946553,2021-08-01,0.008181
1414132620714431952,2021-08-01,0.708404
3036967290595689189,2021-08-01,0.000055
2870813069335519467,2021-08-01,0.000075
7751080728852739823,2021-08-01,0.000305
7751080728852739823,2021-08-01,0.000762
4762256864594914240,2021-08-01,0.000133
4762256864594914240,2021-08-01,0.000111
3386019519917828299,2021-08-01,0.000067
3386019519917828299,2021-08-01,0.000043
6532139198609901627,2021-08-01,0.000183
6532139198609901627,2021-08-01,0.000136
8067924767167570288,2021-08-01,0.000069
8067924767167570288,2021-08-01,0.000062
8067924767167570288,2021-08-01,0.000034
1945147145527703963,2021-08-01,0.000067
1945147145527703963,2021-08-01,0.000038
1945147145527703963,2021-08-01,0.000018
3333870869270823799,2021-08-01,0.025241
2250817603281429928,2021-08-01,0.000111
2250817603281429928,2021-08-01,0.000076
9038299527164672091,2021-08-01,0.082207
8715120689636420963,2021-08-01,0.000015
984915269987074754,2021-08-01,0.000072
984915269987074754,2021-08-01,0.000076
984915269987074754,2021-08-01,0.000051
2012477868296377155,2021-08-01,0.000293
2012477868296377155,2021-08-01,0.000018
2012477868296377155,2021-08-01,0.000091
2012477868296377155,2021-08-01,0.000082
6100972975033180377,2021-08-01,0.000042
8511588642284189303,2021-08-01,0.337359
8511588642284189303,2021-08-01,0.386238
8511588642284189303,2021-08-01,0.237681
7206599058451025691,2021-08-01,0.000014
7206599058451025691,2021-08-01,0.000028
4392369075438855735,2021-08-01,0.000100
4392369075438855735,2021-08-01,0.000146
4392369075438855735,2021-08-01,0.000108
3447213159487287154,2021-08-01,0.000117
3447213159487287154,2021-08-01,0.000472
3447213159487287154,2021-08-01,0.000585
1579681122696922043,2021-08-01,0.025743
1579681122696922043,2021-08-01,0.020043
2687720147676132707,2021-08-01,0.006165
2687720147676132707,2021-08-01,0.008074
683445437387317282,2021-08-01,0.000061
683445437387317282,2021-08-01,0.000039
3903290047715748290,2021-08-01,0.878149
7970976988071755401,2021-08-01,0.144424
7970976988071755401,2021-08-01,0.940879
7970976988071755401,2021-08-01,0.062253
8083157716178259762,2021-08-01,0.000042
8083157716178259762,2021-08-01,0.000025
8083157716178259762,2021-08-01,0.000029
8343941262792249232,2021-08-01,0.015763
8343941262792249232,2021-08-01,0.011386
8343941262792249232,2021-08-01,0.011880
5225029212547588718,2021-08-01,0.000753
170089315547146305,2021-08-01,0.144087
170089315547146305,2021-08-01,0.081067
170089315547146305,2021-08-01,0.442115
170089315547146305,2021-08-01,0.275353
3724562776372632620,2021-08-01,0.031051
1000372849175668062,2021-08-01,0.000079
1000372849175668062,2021-08-01,0.000052
5200455618694210402,2021-08-01,0.000078
2619109825960703851,2021-08-01,0.030433
6337915293429442229,2021-08-01,0.407397
1951407691087813358,2021-08-01,0.000052
1951407691087813358,2021-08-01,0.000038
1951407691087813358,2021-08-01,0.000110
7471183491728700531,2021-08-01,0.726680
7471183491728700531,2021-08-01,0.725139
7330131219998265639,2021-08-01,0.000128
5465001651966355821,2021-08-01,0.078716
5465001651966355821,2021-08-01,0.085230
5465001651966355821,2021-08-01,0.153765
5883155883105348987,2021-08-01,0.024218
4090195792518021727,2021-08-01,0.000052
4090195792518021727,2021-08-01,0.000044
4090195792518021727,2021-08-01,0.000032
18719614953021044,2021-08-01,0.035669
1533755281771668509,2021-08-01,0.000016
837142477962609471,2021-08-01,0.000081
6456490958004500912,2021-08-01,0.261616
5460280878923715699,2021-08-01,0.006349
5460280878923715699,2021-08-01,0.509779
1757249986361236700,2021-08-01,0.000062
6909701795322574613,2021-08-01,0.016054
1115703227712697214,2021-08-01,0.014083
107343823625119033,2021-08-01,0.001839
107343823625119033,2021-08-01,0.002701
107343823625119033,2021-08-01,0.000633
107343823625119033,2021-08-01,0.002890
4956614249204803652,2021-08-01,0.103078
4956614249204803652,2021-08-01,0.057016
4008627434689715639,2021-08-01,0.417866
4008627434689715639,2021-08-01,0.415164
4008627434689715639,2021-08-01,0.218513
4008627434689715639,2021-08-01,0.159861
4008627434689715639,2021-08-01,0.169306
2772135008486239291,2021-08-01,0.000454
5558533999208199371,2021-08-01,0.635778
4130617254899676131,2021-08-01,0.198047
4130617254899676131,2021-08-01,0.041829
3543162424793477785,2021-08-01,0.010859
3543162424793477785,2021-08-01,0.007943
4512887927067894301,2021-08-01,0.786018
1044946691507317745,2021-08-01,0.000105
7031913170099381454,2021-08-01,0.797144
2407532237672094312,2021-08-01,0.511044
2407532237672094312,2021-08-01,0.005224
5687511145009775604,2021-08-01,0.955895
696014079855281037,2021-08-01,0.068997
1708019696828098378,2021-08-01,0.885945
1708019696828098378,2021-08-01,0.864271
9206030810342980458,2021-08-01,0.313782
9206030810342980458,2021-08-01,0.006997
2778852475840838977,2021-08-01,0.027835
1106971614386004604,2021-08-01,0.921672
3045840317107313913,2021-08-01,0.000069
3045840317107313913,2021-08-01,0.000017
6754039979151386401,2021-08-01,0.007757
6754039979151386401,2021-08-01,0.006767
6754039979151386401,2021-08-01,0.008021
8004409125524742779,2021-08-01,0.000041
8004409125524742779,2021-08-01,0.000016
8004409125524742779,2021-08-01,0.000011
1741049493106216406,2021-08-01,0.510673
4335865859049992260,2021-08-01,0.000044
4335865859049992260,2021-08-01,0.000052
4335865859049992260,2021-08-01,0.000049
8623308321032624474,2021-08-01,0.574955
8623308321032624474,2021-08-01,0.026048
3516294920850464913,2021-08-01,0.000100
1052398277967427422,2021-08-01,0.000883
1334091158016312155,2021-08-01,0.034036
6486277549325701534,2021-08-01,0.000120
6486277549325701534,2021-08-01,0.000052
6486277549325701534,2021-08-01,0.000107
1423952977138155129,2021-08-01,0.000077
1423952977138155129,2021-08-01,0.000092
1956406515279457110,2021-08-01,0.135271
1956406515279457110,2021-08-01,0.011938
1956406515279457110,2021-08-01,0.018903
7142043104834932013,2021-08-01,0.447593
7142043104834932013,2021-08-01,0.068104
2785178201607654410,2021-08-01,0.177644
3472934456083131714,2021-08-01,0.004173
3472934456083131714,2021-08-01,0.000949
5487870288449327165,2021-08-01,0.000077
6528158819463595826,2021-08-01,0.000019
8163895533020293251,2021-08-01,0.856405
8163895533020293251,2021-08-01,0.875548
4660230701075746534,2021-08-01,0.126875
4660230701075746534,2021-08-01,0.136527
6842075380768862290,2021-08-01,0.000107
7911162482760986289,2021-08-01,0.477691
8729164666041467296,2021-08-01,0.000035
521351744568531135,2021-08-01,0.000035
1166653268490470189,2021-08-01,0.002548
1166653268490470189,2021-08-01,0.000709
7076661330300123587,2021-08-01,0.000041
531805620371082364,2021-08-01,0.042682
4165983075385227812,2021-08-01,0.000139
4165983075385227812,2021-08-01,0.000051
4165983075385227812,2021-08-01,0.000123
665505091521986356,2021-08-01,0.000088
1687017009357941608,2021-08-01,0.000282
2773493808492482979,2021-08-01,0.000033
4662079815415471798,2021-08-01,0.014775
5574997762710520717,2021-08-01,0.000085
1207306324957395736,2021-08-01,0.856434
3915426102465954493,2021-08-01,0.000050
1093053069479288753,2021-08-01,0.036136
4569866309119931805,2021-08-01,0.008523
4351694415353093046,2021-08-01,0.902604
5255460548789019114,2021-08-01,0.003499
8826489829259520138,2021-08-01,0.000050
3592461881055047578,2021-08-01,0.216493
6987942592445950913,2021-08-01,0.003805
1467843186411742274,2021-08-01,0.257412
1467843186411742274,2021-08-01,0.022287
39547025441582855,2021-08-01,0.001509
39547025441582855,2021-08-01,0.001837
873223039957991123,2021-08-01,0.000003
7671566034617837932,2021-08-01,0.000009
7671566034617837932,2021-08-01,0.000020
7671566034617837932,2021-08-01,0.000012
5689766561863956319,2021-08-01,0.004318
7260748352873493818,2021-08-01,0.011082
4284129442855564250,2021-08-01,0.000086
1069093308328204542,2021-08-01,0.014241
326257359176916767,2021-08-01,0.000038
6615694774618628402,2021-08-01,0.005342
6615694774618628402,2021-08-01,0.001895
7524505197759784814,2021-08-01,0.134511
6598561842700412652,2021-08-01,0.986902
6598561842700412652,2021-08-01,0.983194
6598561842700412652,2021-08-01,0.992476
6598561842700412652,2021-08-01,0.961954
69766362497027920,2021-08-01,0.062008
6865071386683133124,2021-08-01,0.000038
6865071386683133124,2021-08-01,0.000025
6020593949794792044,2021-08-01,0.211967
1698828605814171242,2021-08-01,0.000064
1698828605814171242,2021-08-01,0.000063
8707474618041058293,2021-08-01,0.011873
6731795019313479942,2021-08-01,0.000011
6941381638534728190,2021-08-01,0.000036
5854364934896993687,2021-08-01,0.000029
2678966409665050034,2021-08-01,0.000072
8706851346184249504,2021-08-01,0.000023
988707525807573448,2021-08-01,0.000023
8736788139020105764,2021-08-01,0.993978
7061868716439556791,2021-08-01,0.975220
4677213860368191144,2021-08-01,0.001269
4677213860368191144,2021-08-01,0.002289
8463871205935856285,2021-08-01,0.000140
8463871205935856285,2021-08-01,0.000081
7944852965555666513,2021-08-01,0.000072
3361278050140871809,2021-08-01,0.309955
5373371196946859811,2021-08-01,0.006699
5373371196946859811,2021-08-01,0.015634
2386535178006664233,2021-08-01,0.043608
2308217045093677129,2021-08-01,0.000078
4831988987853936627,2021-08-01,0.000012
8292458529987016717,2021-08-01,0.000039
8292458529987016717,2021-08-01,0.000045
2805743565496207618,2021-08-01,0.018065
6968106554514688300,2021-08-01,0.001844
8994944800097997361,2021-08-01,0.013703
8994944800097997361,2021-08-01,0.014071
8994944800097997361,2021-08-01,0.014071
4874157215501489741,2021-08-01,0.000023
6636325081217917184,2021-08-01,0.000275
5540361570968095722,2021-08-01,0.000051
7848910047105468475,2021-08-01,0.691905
8449503736717242889,2021-08-01,0.000508
7708030042671632236,2021-08-01,0.000055
7708030042671632236,2021-08-01,0.000028
8859064595603380512,2021-08-01,0.000035
5082813456193598086,2021-08-01,0.000076
6704528044328834201,2021-08-01,0.000035
2499050168966442376,2021-08-01,0.489081
7138126049219817285,2021-08-01,0.000100
9142266044170177362,2021-08-01,0.000027
2508429106201166689,2021-08-01,0.000074
7719481195372677540,2021-08-01,0.000020
8398000036517692656,2021-08-01,0.085640
1285245417998627607,2021-08-01,0.224307
1997130697107291654,2021-08-01,0.023224
6724017568171288443,2021-08-01,0.000039
5136739522477907100,2021-08-01,0.000028
3148228961195376491,2021-08-01,0.000047
1827463638348028912,2021-08-01,0.000039
6213213514675778388,2021-08-01,0.012682
1396078312562623766,2021-08-01,0.513440
2092588065958607289,2021-08-01,0.003022
2092588065958607289,2021-08-01,0.002743
2092588065958607289,2021-08-01,0.002005
2092588065958607289,2021-08-01,0.004207
2092588065958607289,2021-09-01,0.000097
2092588065958607289,2021-09-01,0.000059
2092588065958607289,2021-09-01,0.001136
2092588065958607289,2021-09-01,0.000263
2092588065958607289,2021-09-01,0.001895
2092588065958607289,2021-09-01,0.001895
2092588065958607289,2021-09-01,0.001578
8004409125524742779,2021-08-01,0.000009
8004409125524742779,2021-09-01,0.000006
8004409125524742779,2021-09-01,0.000008
8004409125524742779,2021-09-01,0.000017
1308019675417057675,2021-08-01,0.006266
1308019675417057675,2021-08-01,0.006227
1308019675417057675,2021-09-01,0.063125
1308019675417057675,2021-09-01,0.002479
1687017009357941608,2021-08-01,0.000007
5220206408301580591,2021-08-01,0.000138
1088268935649917461,2021-08-01,0.001287
1088268935649917461,2021-08-01,0.000509
683445437387317282,2021-08-01,0.000068
683445437387317282,2021-08-01,0.000062
683445437387317282,2021-09-01,0.000010
3447213159487287154,2021-08-01,0.000793
2499050168966442376,2021-08-01,0.620373
2499050168966442376,2021-09-01,0.770420
8529899700094903171,2021-08-01,0.000049
8529899700094903171,2021-08-01,0.000034
8529899700094903171,2021-08-01,0.000006
8529899700094903171,2021-08-01,0.000040
8529899700094903171,2021-08-01,0.000181
8529899700094903171,2021-08-01,0.000022
8529899700094903171,2021-08-01,0.000030
8529899700094903171,2021-08-01,0.000027
8529899700094903171,2021-08-01,0.000027
8529899700094903171,2021-08-01,0.000031
8529899700094903171,2021-08-01,0.000023
8529899700094903171,2021-08-01,0.000011
8529899700094903171,2021-08-01,0.000014
8529899700094903171,2021-08-01,0.000066
8529899700094903171,2021-08-01,0.000009
8529899700094903171,2021-08-01,0.000010
8529899700094903171,2021-08-01,0.000005
8529899700094903171,2021-08-01,0.000040
8529899700094903171,2021-09-01,0.000015
8529899700094903171,2021-09-01,0.000019
8529899700094903171,2021-09-01,0.000012
8529899700094903171,2021-09-01,0.000011
8529899700094903171,2021-09-01,0.000048
8529899700094903171,2021-09-01,0.000026
8529899700094903171,2021-09-01,0.000010
8529899700094903171,2021-09-01,0.000018
8529899700094903171,2021-09-01,0.000028
8529899700094903171,2021-09-01,0.000028
8529899700094903171,2021-09-01,0.000014
7221446976321358973,2021-08-01,0.000036
7221446976321358973,2021-09-01,0.000021
7221446976321358973,2021-09-01,0.000049
6594970822995540982,2021-08-01,0.000278
6594970822995540982,2021-09-01,0.000059
1156053485989336481,2021-08-01,0.178127
1156053485989336481,2021-08-01,0.098503
1156053485989336481,2021-08-01,0.040394
1156053485989336481,2021-08-01,0.048237
1156053485989336481,2021-08-01,0.052431
1156053485989336481,2021-08-01,0.112744
1156053485989336481,2021-08-01,0.111046
1156053485989336481,2021-08-01,0.053023
1156053485989336481,2021-08-01,0.094063
1156053485989336481,2021-08-01,0.112744
1156053485989336481,2021-08-01,0.112744
1156053485989336481,2021-08-01,0.111614
1156053485989336481,2021-08-01,0.097207
1156053485989336481,2021-08-01,0.097207
1156053485989336481,2021-08-01,0.053023
1156053485989336481,2021-08-01,0.097207
1156053485989336481,2021-08-01,0.078717
1156053485989336481,2021-08-01,0.056449
1156053485989336481,2021-08-01,0.086960
1156053485989336481,2021-08-01,0.086960
1156053485989336481,2021-08-01,0.051205
1156053485989336481,2021-08-01,0.115315
1156053485989336481,2021-08-01,0.027742
1156053485989336481,2021-08-01,0.044022
1156053485989336481,2021-08-01,0.044022
1156053485989336481,2021-08-01,0.048083
1156053485989336481,2021-08-01,0.059229
1156053485989336481,2021-08-01,0.054281
1156053485989336481,2021-08-01,0.026502
1156053485989336481,2021-08-01,0.059229
1156053485989336481,2021-08-01,0.054281
1156053485989336481,2021-08-01,0.098630
1156053485989336481,2021-08-01,0.098630
1156053485989336481,2021-09-01,0.031057
1156053485989336481,2021-09-01,0.057887
1156053485989336481,2021-09-01,0.040500
1156053485989336481,2021-09-01,0.031843
1156053485989336481,2021-09-01,0.021876
1156053485989336481,2021-09-01,0.030718
1156053485989336481,2021-09-01,0.028080
1156053485989336481,2021-09-01,0.030718
1156053485989336481,2021-09-01,0.030718
1156053485989336481,2021-09-01,0.952442
1156053485989336481,2021-09-01,0.021876
1156053485989336481,2021-09-01,0.038159
1156053485989336481,2021-09-01,0.038159
1156053485989336481,2021-09-01,0.952736
1156053485989336481,2021-09-01,0.952736
1156053485989336481,2021-09-01,0.073699
1156053485989336481,2021-09-01,0.049061
1156053485989336481,2021-09-01,0.828236
1156053485989336481,2021-09-01,0.064175
1156053485989336481,2021-09-01,0.050409
1156053485989336481,2021-09-01,0.070606
1156053485989336481,2021-09-01,0.070606
1156053485989336481,2021-09-01,0.050392
1156053485989336481,2021-09-01,0.073881
1156053485989336481,2021-09-01,0.053229
1156053485989336481,2021-09-01,0.038163
1156053485989336481,2021-09-01,0.058015
1156053485989336481,2021-09-01,0.027147
1156053485989336481,2021-09-01,0.027450
1156053485989336481,2021-09-01,0.046651
8926565682509268383,2021-08-01,0.002580
8926565682509268383,2021-08-01,0.003301
8926565682509268383,2021-08-01,0.000963
8926565682509268383,2021-08-01,0.005394
8926565682509268383,2021-08-01,0.002316
8926565682509268383,2021-08-01,0.002304
8926565682509268383,2021-08-01,0.001544
8926565682509268383,2021-09-01,0.003574
8926565682509268383,2021-09-01,0.001042
8926565682509268383,2021-09-01,0.007603
8926565682509268383,2021-09-01,0.005601
8926565682509268383,2021-09-01,0.002558
8926565682509268383,2021-09-01,0.002639
8926565682509268383,2021-09-01,0.003165
8926565682509268383,2021-09-01,0.003426
8926565682509268383,2021-09-01,0.873022
8926565682509268383,2021-09-01,0.007561
8926565682509268383,2021-09-01,0.003925
5517114603826429870,2021-08-01,0.000035
5517114603826429870,2021-08-01,0.000042
1118514612547157551,2021-08-01,0.464398
1118514612547157551,2021-08-01,0.493288
1118514612547157551,2021-09-01,0.500472
1118514612547157551,2021-09-01,0.381980
5108407319813072955,2021-08-01,0.001085
5108407319813072955,2021-08-01,0.001993
5108407319813072955,2021-08-01,0.001840
5108407319813072955,2021-09-01,0.017874
5481711897502154955,2021-08-01,0.008848
5481711897502154955,2021-08-01,0.009220
5481711897502154955,2021-08-01,0.004945
5481711897502154955,2021-09-01,0.008284
5481711897502154955,2021-09-01,0.008205
5481711897502154955,2021-09-01,0.005724
5880041582322293710,2021-08-01,0.009118
5880041582322293710,2021-08-01,0.007098
5880041582322293710,2021-08-01,0.005919
5880041582322293710,2021-08-01,0.005636
5880041582322293710,2021-08-01,0.005636
5880041582322293710,2021-08-01,0.000950
5880041582322293710,2021-08-01,0.000950
5880041582322293710,2021-08-01,0.006547
5880041582322293710,2021-09-01,0.017101
5880041582322293710,2021-09-01,0.005909
5880041582322293710,2021-09-01,0.003371
4862285428951244424,2021-08-01,0.000010
4862285428951244424,2021-08-01,0.000012
4862285428951244424,2021-08-01,0.000014
4862285428951244424,2021-08-01,0.000054
4862285428951244424,2021-09-01,0.000036
4862285428951244424,2021-09-01,0.000039
4850722092974676955,2021-08-01,0.004027
4850722092974676955,2021-08-01,0.006016
4850722092974676955,2021-09-01,0.003723
8163895533020293251,2021-08-01,0.659541
8163895533020293251,2021-08-01,0.737391
8163895533020293251,2021-08-01,0.842007
8163895533020293251,2021-08-01,0.881948
8163895533020293251,2021-08-01,0.910223
8163895533020293251,2021-08-01,0.906406
8163895533020293251,2021-08-01,0.938193
8163895533020293251,2021-09-01,0.711084
8163895533020293251,2021-09-01,0.599003
8163895533020293251,2021-09-01,0.624918
5761480994209806499,2021-08-01,0.001736
5761480994209806499,2021-08-01,0.003216
5761480994209806499,2021-08-01,0.000718
5761480994209806499,2021-08-01,0.002419
5761480994209806499,2021-08-01,0.003057
5761480994209806499,2021-08-01,0.003057
5761480994209806499,2021-08-01,0.013752
5761480994209806499,2021-08-01,0.013752
5761480994209806499,2021-08-01,0.003872
5761480994209806499,2021-08-01,0.003194
5761480994209806499,2021-08-01,0.003983
5761480994209806499,2021-08-01,0.002855
5761480994209806499,2021-08-01,0.004665
5761480994209806499,2021-08-01,0.000268
5761480994209806499,2021-08-01,0.006497
5761480994209806499,2021-08-01,0.005919
5761480994209806499,2021-08-01,0.007184
5761480994209806499,2021-08-01,0.000952
5761480994209806499,2021-08-01,0.002077
5761480994209806499,2021-09-01,0.006490
5761480994209806499,2021-09-01,0.002025
5761480994209806499,2021-09-01,0.002185
5761480994209806499,2021-09-01,0.005794
5761480994209806499,2021-09-01,0.050767
5761480994209806499,2021-09-01,0.005777
5761480994209806499,2021-09-01,0.001271
5761480994209806499,2021-09-01,0.002161
5761480994209806499,2021-09-01,0.000523
5761480994209806499,2021-09-01,0.000695
5761480994209806499,2021-09-01,0.001189
